Timestamp:2024-05-21 12:22:29.474402, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:22:29.474593, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:22:29.501025, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:22:29.501167, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:22:29.530523, Process CommandController Not Running
Timestamp:2024-05-21 12:22:29.530661, Process CommandController started by Process Monitor Module
Timestamp:2024-05-21 12:22:29.558169, Process processmonitor.sh Not Running
Timestamp:2024-05-21 12:22:29.558256, Process processmonitor.sh started by Process Monitor Module
Timestamp:2024-05-21 12:22:53.069400, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:22:53.069603, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:22:53.099521, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:22:53.099663, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:22:53.130303, Process CommandController Not Running
Timestamp:2024-05-21 12:22:53.130439, Process CommandController started by Process Monitor Module
Timestamp:2024-05-21 12:22:53.159911, Process processmonitor.sh Not Running
Timestamp:2024-05-21 12:22:53.160580, Process processmonitor.sh started by Process Monitor Module
Timestamp:2024-05-21 12:22:57.708760, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:22:57.708953, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:22:57.732483, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:22:57.732627, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:22:57.760723, Process CommandController Not Running
Timestamp:2024-05-21 12:22:57.760861, Process CommandController started by Process Monitor Module
Timestamp:2024-05-21 12:22:57.788930, Process processmonitor.sh Not Running
Timestamp:2024-05-21 12:22:57.788989, Process processmonitor.sh started by Process Monitor Module
Timestamp:2024-05-21 12:22:58.185757, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:22:58.185936, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:22:58.212618, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:22:58.212750, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:22:58.238134, Process CommandController Not Running
Timestamp:2024-05-21 12:22:58.238266, Process CommandController started by Process Monitor Module
Timestamp:2024-05-21 12:22:58.262528, Process processmonitor.sh Not Running
Timestamp:2024-05-21 12:22:58.262657, Process processmonitor.sh started by Process Monitor Module
Timestamp:2024-05-21 12:23:02.814507, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:23:02.814704, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:23:02.835066, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:23:02.835170, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:23:02.854247, Process CommandController Not Running
Timestamp:2024-05-21 12:23:02.854294, Process CommandController started by Process Monitor Module
Timestamp:2024-05-21 12:23:02.880305, Process processmonitor.sh Not Running
Timestamp:2024-05-21 12:23:02.880439, Process processmonitor.sh started by Process Monitor Module
Timestamp:2024-05-21 12:23:03.293288, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:23:03.293420, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:23:03.315057, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:23:03.315188, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:23:03.342117, Process CommandController Not Running
Timestamp:2024-05-21 12:23:03.342246, Process CommandController started by Process Monitor Module
Timestamp:2024-05-21 12:23:03.369129, Process processmonitor.sh Not Running
Timestamp:2024-05-21 12:23:03.369267, Process processmonitor.sh started by Process Monitor Module
Timestamp:2024-05-21 12:23:07.911917, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:23:07.912073, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:23:07.940878, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:23:07.941048, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:23:07.968570, Process CommandController Not Running
Timestamp:2024-05-21 12:23:07.968705, Process CommandController started by Process Monitor Module
Timestamp:2024-05-21 12:23:07.992495, Process processmonitor.sh Not Running
Timestamp:2024-05-21 12:23:07.992632, Process processmonitor.sh started by Process Monitor Module
Timestamp:2024-05-21 12:23:08.401489, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:23:08.401614, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:23:08.424538, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:23:08.424669, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:23:08.449794, Process CommandController Not Running
Timestamp:2024-05-21 12:23:08.449924, Process CommandController started by Process Monitor Module
Timestamp:2024-05-21 12:23:08.480274, Process processmonitor.sh Not Running
Timestamp:2024-05-21 12:23:08.480405, Process processmonitor.sh started by Process Monitor Module
Timestamp:2024-05-21 12:23:13.504695, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:23:13.504874, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:23:13.532201, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:23:13.532327, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:23:13.644798, Process CommandController Not Running
Timestamp:2024-05-21 12:23:13.644928, Process CommandController started by Process Monitor Module
Timestamp:2024-05-21 12:23:13.813155, Process processmonitor.sh Not Running
Timestamp:2024-05-21 12:23:13.813286, Process processmonitor.sh started by Process Monitor Module
Timestamp:2024-05-21 12:27:31.794518, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:27:31.794683, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:27:31.819253, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:27:31.819394, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:27:31.842515, Process CommandController Not Running
Timestamp:2024-05-21 12:27:31.842644, Process CommandController started by Process Monitor Module
Timestamp:2024-05-21 12:27:31.865242, Process processmonitor.sh Not Running
Timestamp:2024-05-21 12:27:31.865372, Process processmonitor.sh started by Process Monitor Module
Timestamp:2024-05-21 12:27:36.891679, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:27:36.891725, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:27:36.914436, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:27:36.914498, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:27:36.941487, Process CommandController Not Running
Timestamp:2024-05-21 12:27:36.941614, Process CommandController started by Process Monitor Module
Timestamp:2024-05-21 12:27:36.961877, Process processmonitor.sh Not Running
Timestamp:2024-05-21 12:27:36.962043, Process processmonitor.sh started by Process Monitor Module
Timestamp:2024-05-21 12:27:41.992607, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:27:41.992736, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:27:42.019377, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:27:42.019505, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:27:42.043851, Process CommandController Not Running
Timestamp:2024-05-21 12:27:42.043977, Process CommandController started by Process Monitor Module
Timestamp:2024-05-21 12:27:42.071757, Process processmonitor.sh Not Running
Timestamp:2024-05-21 12:27:42.071884, Process processmonitor.sh started by Process Monitor Module
Timestamp:2024-05-21 12:27:47.103433, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:27:47.103560, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:27:47.126431, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:27:47.126522, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:27:47.151138, Process CommandController Not Running
Timestamp:2024-05-21 12:27:47.151268, Process CommandController started by Process Monitor Module
Timestamp:2024-05-21 12:27:47.171514, Process processmonitor.sh Not Running
Timestamp:2024-05-21 12:27:47.171642, Process processmonitor.sh started by Process Monitor Module
Timestamp:2024-05-21 12:27:52.195467, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:27:52.195596, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:27:52.220470, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:27:52.220601, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:27:52.250187, Process CommandController Not Running
Timestamp:2024-05-21 12:27:52.250316, Process CommandController started by Process Monitor Module
Timestamp:2024-05-21 12:27:52.272429, Process processmonitor.sh Not Running
Timestamp:2024-05-21 12:27:52.272558, Process processmonitor.sh started by Process Monitor Module
Timestamp:2024-05-21 12:27:57.303619, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:27:57.303713, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:27:57.324289, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:27:57.324416, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:27:57.353100, Process CommandController Not Running
Timestamp:2024-05-21 12:27:57.353227, Process CommandController started by Process Monitor Module
Timestamp:2024-05-21 12:27:57.372413, Process processmonitor.sh Not Running
Timestamp:2024-05-21 12:27:57.372545, Process processmonitor.sh started by Process Monitor Module
Timestamp:2024-05-21 12:28:02.403860, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:28:02.404015, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:28:02.427817, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:28:02.427923, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:28:02.450874, Process CommandController Not Running
Timestamp:2024-05-21 12:28:02.451022, Process CommandController started by Process Monitor Module
Timestamp:2024-05-21 12:28:02.478902, Process processmonitor.sh Not Running
Timestamp:2024-05-21 12:28:02.478949, Process processmonitor.sh started by Process Monitor Module
Timestamp:2024-05-21 12:28:07.504662, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:28:07.504832, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:28:07.528407, Process CommunicationModule Not Running
Timestamp:2024-05-21 12:28:07.528470, Process CommunicationModule started by Process Monitor Module
Timestamp:2024-05-21 12:28:07.559781, Process CommandController Not Running
Timestamp:2024-05-21 12:28:07.559843, Process CommandController started by Process Monitor Module
Timestamp:2024-05-21 12:28:07.590154, Process processmonitor.sh Not Running
Timestamp:2024-05-21 12:28:07.590244, Process processmonitor.sh started by Process Monitor Module
File process.txt does not exist...Exiting from Process Monitor Module..
File process.txt does not exist...Exiting from Process Monitor Module..
Timestamp:2024-05-21 18:01:39.914154, File process.txt does not exist...Exiting from Process Monitor Module..
Timestamp:2024-05-21 18:04:34.492904, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:04:34.492939, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:04:34.519649, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:04:34.519690, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:04:34.543884, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:04:34.543917, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:04:34.563984, Process processmonitor.sh kaps1
 Not Running
Timestamp:2024-05-21 18:04:34.563998, Process processmonitor.sh kaps1
 started by Process Monitor Module
Timestamp:2024-05-21 18:04:39.586019, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:04:39.586034, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:04:39.607901, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:04:39.607923, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:04:39.629922, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:04:39.629941, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:04:39.657689, Process processmonitor.sh kaps1
 Not Running
Timestamp:2024-05-21 18:04:39.657705, Process processmonitor.sh kaps1
 started by Process Monitor Module
Timestamp:2024-05-21 18:04:44.691084, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:04:44.691118, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:04:44.714643, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:04:44.714672, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:04:44.741617, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:04:44.741652, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:04:44.768066, Process processmonitor.sh kaps1
 Not Running
Timestamp:2024-05-21 18:04:44.768108, Process processmonitor.sh kaps1
 started by Process Monitor Module
Timestamp:2024-05-21 18:04:49.794515, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:04:49.794549, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:04:49.819319, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:04:49.819355, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:04:49.850944, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:04:49.850977, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:04:49.880917, Process processmonitor.sh kaps1
 Not Running
Timestamp:2024-05-21 18:04:49.880953, Process processmonitor.sh kaps1
 started by Process Monitor Module
Timestamp:2024-05-21 18:04:54.911835, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:04:54.911869, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:04:54.937378, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:04:54.937413, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:04:54.961245, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:04:54.961281, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:04:54.987281, Process processmonitor.sh kaps1
 Not Running
Timestamp:2024-05-21 18:04:54.987313, Process processmonitor.sh kaps1
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:00.013537, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:00.013569, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:00.039624, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:00.039659, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:00.062756, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:00.062791, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:00.090711, Process processmonitor.sh kaps1
 Not Running
Timestamp:2024-05-21 18:05:00.090746, Process processmonitor.sh kaps1
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:05.114799, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:05.114833, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:05.141320, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:05.141355, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:05.170139, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:05.170177, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:05.283446, Process processmonitor.sh kaps1
 Not Running
Timestamp:2024-05-21 18:05:05.283461, Process processmonitor.sh kaps1
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:10.404273, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:10.404289, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:10.423589, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:10.423601, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:10.443760, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:10.443776, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:10.462235, Process processmonitor.sh kaps1
 Not Running
Timestamp:2024-05-21 18:05:10.462251, Process processmonitor.sh kaps1
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:15.487471, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:15.487486, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:15.511408, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:15.511443, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:15.538278, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:15.538313, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:15.570171, Process processmonitor.sh kaps1
 Not Running
Timestamp:2024-05-21 18:05:15.570209, Process processmonitor.sh kaps1
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:20.594621, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:20.594638, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:20.614305, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:20.614321, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:20.629921, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:20.629940, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:20.649198, Process processmonitor.sh kaps1
 Not Running
Timestamp:2024-05-21 18:05:20.649214, Process processmonitor.sh kaps1
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:25.674915, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:25.674934, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:25.699973, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:25.700055, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:25.722747, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:25.722762, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:25.750395, Process processmonitor.sh kaps1
 Not Running
Timestamp:2024-05-21 18:05:25.750431, Process processmonitor.sh kaps1
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:30.774500, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:30.774534, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:30.801399, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:30.801434, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:30.828138, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:30.828175, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:30.852232, Process processmonitor.sh kaps1
 Not Running
Timestamp:2024-05-21 18:05:30.852268, Process processmonitor.sh kaps1
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:35.875260, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:35.875294, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:35.897597, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:35.897613, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:35.928702, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:35.928737, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:35.952721, Process processmonitor.sh kaps1
 Not Running
Timestamp:2024-05-21 18:05:35.952755, Process processmonitor.sh kaps1
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:40.074802, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:40.074821, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:40.101369, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:40.101413, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:40.130141, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:05:40.130176, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:05:40.160241, Process processmonitor.sh kaps1
 Not Running
Timestamp:2024-05-21 18:05:40.160276, Process processmonitor.sh kaps1
 started by Process Monitor Module
Timestamp:2024-05-21 18:06:33.744464, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:06:33.744499, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:06:33.771717, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:06:33.771758, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:06:33.797459, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 Not Running
Timestamp:2024-05-21 18:06:33.797494, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null &
 started by Process Monitor Module
Timestamp:2024-05-21 18:06:33.822678, Process processmonitor.sh kaps1
 Not Running
Timestamp:2024-05-21 18:06:33.822712, Process processmonitor.sh kaps1
 started by Process Monitor Module
Timestamp:2024-05-21 18:15:24.639065, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null & Not Running
Timestamp:2024-05-21 18:15:24.639111, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null & started by Process Monitor Module
Timestamp:2024-05-21 18:15:24.662166, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null & Not Running
